# source=flyvis 1.2.0 : connectome/fib25-fib19_v2.2.json; json_sha256=bfbb0766251ff09e22723d0ebbf7b14793e70b3ae8ad0eea64eac9d28223351a; compiled=FLYVIS_ROOT_DIR/connectome/ConnectomeFromAvgFilters_0000 (extent 15, n_syn_fill 1); script=results/genome/bank/extract_bank.py sha256=eea3815e8b0b79290d77b22dc3a5085bd8f3ee8ed4299ea1d449bc02b475f4c6; see bank.meta.json
pair_birth_id,src,tar,du,dv,n_syn,n_syn_json,sign,provenance,json_index,json_offset_order
09828a57a790,T4c,TmY15,0,3,0.33140453696250916,0.3314045239347711,1,in_json,345,19
09828a57a790,T4c,TmY15,1,2,0.33140453696250916,0.3314045239347711,1,in_json,345,20
09828a57a790,T4c,TmY15,2,0,0.33140453696250916,0.3314045239347711,1,in_json,345,21
09828a57a790,T4c,TmY15,-2,0,1.0,,1,hull_filled,345,
09828a57a790,T4c,TmY15,-2,1,1.0,,1,hull_filled,345,
09828a57a790,T4c,TmY15,-2,2,1.0,,1,hull_filled,345,
09828a57a790,T4c,TmY15,-1,-1,1.0,,1,hull_filled,345,
09828a57a790,T4c,TmY15,0,-2,1.0,,1,hull_filled,345,
09828a57a790,T4c,TmY15,2,-1,1.0,,1,hull_filled,345,
09828a57a790,T4c,TmY15,3,-3,1.0,,1,hull_filled,345,
09828a57a790,T4c,TmY15,3,-2,1.0,,1,hull_filled,345,
09828a57a790,T4c,TmY15,3,-1,1.0,,1,hull_filled,345,
09828a57a790,T4c,TmY15,4,-3,1.0,,1,hull_filled,345,
b5441a080b2e,T4d,CT1(M10),0,0,5.0,5.0,1,in_json,346,0
2ea8f0016c5f,T4d,T4a,-1,-1,1.0,1,1,in_json,347,0
49f717f4375a,T4d,T4d,-1,0,1.0943396091461182,1.0943396226415094,1,in_json,348,0
49f717f4375a,T4d,T4d,0,1,2.433962345123291,2.4339622641509435,1,in_json,348,1
49f717f4375a,T4d,T4d,1,0,1.4150943756103516,1.4150943396226414,1,in_json,348,2
49f717f4375a,T4d,T4d,0,-1,1.4905660152435303,1.490566037735849,1,in_json,348,3
49f717f4375a,T4d,T4d,1,-1,1.7222222089767456,1.7222222222222223,1,in_json,348,4
49f717f4375a,T4d,T4d,0,0,1.0,,1,hull_filled,348,
a5f72fac86dd,T4d,T5d,1,0,1.191489338874817,1.1914893617021276,1,in_json,349,0
a5f72fac86dd,T4d,T5d,0,0,1.2400000095367432,1.24,1,in_json,349,1
a06142552426,T4d,TmY4,0,1,1.125,1.125,1,in_json,350,0
a06142552426,T4d,TmY4,1,-1,1.0,1,1,in_json,350,1
a06142552426,T4d,TmY4,2,-4,1.25,1.25,1,in_json,350,2
a06142552426,T4d,TmY4,1,-4,2.0,2,1,in_json,350,3
a06142552426,T4d,TmY4,2,-3,1.399999976158142,1.4,1,in_json,350,4
a06142552426,T4d,TmY4,2,-2,1.375,1.375,1,in_json,350,5
a06142552426,T4d,TmY4,3,-2,1.1666666269302368,1.1666666666666667,1,in_json,350,6
a06142552426,T4d,TmY4,3,-3,1.7999999523162842,1.8,1,in_json,350,7
a06142552426,T4d,TmY4,1,-3,1.0,,1,hull_filled,350,
a06142552426,T4d,TmY4,1,-2,1.0,,1,hull_filled,350,
a06142552426,T4d,TmY4,1,0,1.0,,1,hull_filled,350,
a06142552426,T4d,TmY4,2,-1,1.0,,1,hull_filled,350,
f9d08a3e45f3,T4d,TmY15,0,1,0.12422360479831696,0.12422360248447203,1,in_json,351,0
f9d08a3e45f3,T4d,TmY15,-1,1,0.12422360479831696,0.12422360248447203,1,in_json,351,1
f9d08a3e45f3,T4d,TmY15,1,-1,0.17391304671764374,0.17391304347826084,1,in_json,351,2
f9d08a3e45f3,T4d,TmY15,-1,4,0.1552795022726059,0.15527950310559005,1,in_json,351,3
f9d08a3e45f3,T4d,TmY15,2,-2,0.14906832575798035,0.14906832298136644,1,in_json,351,4
f9d08a3e45f3,T4d,TmY15,-1,2,0.14906832575798035,0.14906832298136644,1,in_json,351,5
f9d08a3e45f3,T4d,TmY15,-2,2,0.12422360479831696,0.12422360248447203,1,in_json,351,6
f9d08a3e45f3,T4d,TmY15,-1,3,1.0,,1,hull_filled,351,
f9d08a3e45f3,T4d,TmY15,0,0,1.0,,1,hull_filled,351,
f9d08a3e45f3,T4d,TmY15,0,2,1.0,,1,hull_filled,351,
f9d08a3e45f3,T4d,TmY15,1,0,1.0,,1,hull_filled,351,
262ca62ad0ca,T5a,CT1(Lo1),0,0,1.2982456684112549,1.2982456140350878,1,in_json,352,0
25ffd7aa0f8f,T5a,T4a,-1,0,1.1020407676696777,1.1020408163265305,1,in_json,353,0
25ffd7aa0f8f,T5a,T4a,0,1,1.3392857313156128,1.3392857142857142,1,in_json,353,1
25ffd7aa0f8f,T5a,T4a,1,0,2.2941176891326904,2.2941176470588234,1,in_json,353,2
25ffd7aa0f8f,T5a,T4a,0,-1,1.1764706373214722,1.1764705882352942,1,in_json,353,3
25ffd7aa0f8f,T5a,T4a,1,-1,1.4117647409439087,1.411764705882353,1,in_json,353,4
25ffd7aa0f8f,T5a,T4a,0,0,1.9074074029922485,1.9074074074074074,1,in_json,353,5
ce75baa8203b,T5a,T5a,-1,0,2.0370371341705322,2.037037037037037,1,in_json,354,0
ce75baa8203b,T5a,T5a,1,1,1.1521738767623901,1.1521739130434783,1,in_json,354,1
ce75baa8203b,T5a,T5a,0,1,2.218181848526001,2.2181818181818183,1,in_json,354,2
ce75baa8203b,T5a,T5a,-1,1,2.0363636016845703,2.036363636363636,1,in_json,354,3
ce75baa8203b,T5a,T5a,-1,-1,1.47826087474823,1.4782608695652173,1,in_json,354,4
ce75baa8203b,T5a,T5a,2,-1,1.0227272510528564,1.0227272727272727,1,in_json,354,5
ce75baa8203b,T5a,T5a,1,0,2.2407407760620117,2.240740740740741,1,in_json,354,6
ce75baa8203b,T5a,T5a,0,-1,2.9454545974731445,2.9454545454545453,1,in_json,354,7
ce75baa8203b,T5a,T5a,1,-2,1.296296238899231,1.2962962962962963,1,in_json,354,8
ce75baa8203b,T5a,T5a,1,-1,2.200000047683716,2.2,1,in_json,354,9
ce75baa8203b,T5a,T5a,0,0,1.0,,1,hull_filled,354,
b2e9f148af4e,T5a,T5b,1,-1,1.209302306175232,1.2093023255813953,1,in_json,355,0
b2e9f148af4e,T5a,T5b,0,0,1.040816307067871,1.0408163265306123,1,in_json,355,1
b439f9609a46,T5a,TmY9,-4,2,1.0,1,1,in_json,356,0
f7a3125e7f70,T5a,TmY14,-1,0,1.814814805984497,1.8148148148148149,1,in_json,357,0
f7a3125e7f70,T5a,TmY14,0,1,1.7857142686843872,1.7857142857142858,1,in_json,357,1
f7a3125e7f70,T5a,TmY14,-1,1,1.4137930870056152,1.4137931034482758,1,in_json,357,2
f7a3125e7f70,T5a,TmY14,-2,1,1.0,1,1,in_json,357,3
f7a3125e7f70,T5a,TmY14,-1,-1,1.4285714626312256,1.4285714285714286,1,in_json,357,4
f7a3125e7f70,T5a,TmY14,1,0,1.43478262424469,1.434782608695652,1,in_json,357,5
f7a3125e7f70,T5a,TmY14,-3,0,1.5,1.5,1,in_json,357,6
f7a3125e7f70,T5a,TmY14,0,-1,1.7692307233810425,1.7692307692307692,1,in_json,357,7
f7a3125e7f70,T5a,TmY14,0,-2,1.3333333730697632,1.3333333333333333,1,in_json,357,8
f7a3125e7f70,T5a,TmY14,1,-2,1.47826087474823,1.4782608695652173,1,in_json,357,9
f7a3125e7f70,T5a,TmY14,1,-1,2.3043477535247803,2.3043478260869565,1,in_json,357,10
f7a3125e7f70,T5a,TmY14,0,0,3.192307710647583,3.1923076923076925,1,in_json,357,11
f7a3125e7f70,T5a,TmY14,-2,0,1.0,,1,hull_filled,357,
534034a2eb00,T5a,TmY15,-1,1,0.7333333492279053,0.7333333333333333,1,in_json,358,0
534034a2eb00,T5a,TmY15,-1,2,0.2666666805744171,0.26666666666666666,1,in_json,358,1
ee1286e28690,T5b,CT1(Lo1),0,0,1.2982456684112549,1.2982456140350878,1,in_json,359,0
4db516b22b76,T5b,T2,-1,0,1.2380952835083008,1.2380952380952381,1,in_json,360,0
c3c768c597b0,T5b,T4b,0,1,1.2033898830413818,1.2033898305084745,1,in_json,361,0
c3c768c597b0,T5b,T4b,1,0,1.1206896305084229,1.1206896551724137,1,in_json,361,1
c3c768c597b0,T5b,T4b,0,-1,1.105263113975525,1.105263157894737,1,in_json,361,2
c3c768c597b0,T5b,T4b,1,-1,1.0499999523162842,1.05,1,in_json,361,3
c3c768c597b0,T5b,T4b,0,0,1.8196721076965332,1.819672131147541,1,in_json,361,4
4d809d2f01ce,T5b,T5b,-1,0,2.0701754093170166,2.0701754385964914,1,in_json,362,0
4d809d2f01ce,T5b,T5b,1,1,1.2999999523162842,1.3,1,in_json,362,1
4d809d2f01ce,T5b,T5b,0,1,2.573770523071289,2.5737704918032787,1,in_json,362,2
4d809d2f01ce,T5b,T5b,-1,1,2.542372941970825,2.542372881355932,1,in_json,362,3
4d809d2f01ce,T5b,T5b,-1,-1,1.3799999952316284,1.38,1,in_json,362,4
4d809d2f01ce,T5b,T5b,-1,2,1.2857142686843872,1.2857142857142858,1,in_json,362,5
4d809d2f01ce,T5b,T5b,1,0,1.982456088066101,1.9824561403508771,1,in_json,362,6
4d809d2f01ce,T5b,T5b,0,-1,2.2295081615448,2.2295081967213113,1,in_json,362,7
4d809d2f01ce,T5b,T5b,0,-2,1.5192307233810425,1.5192307692307692,1,in_json,362,8
4d809d2f01ce,T5b,T5b,1,-2,1.0357142686843872,1.0357142857142858,1,in_json,362,9
4d809d2f01ce,T5b,T5b,1,-1,2.03389835357666,2.0338983050847457,1,in_json,362,10
4d809d2f01ce,T5b,T5b,1,-3,1.0399999618530273,1.04,1,in_json,362,11
4d809d2f01ce,T5b,T5b,0,0,1.0,,1,hull_filled,362,
cce80dc28884,T5b,T5d,0,1,1.06521737575531,1.065217391304348,1,in_json,363,0
addd7fd0b21e,T5b,Tm2,0,0,1.0322580337524414,1.032258064516129,1,in_json,364,0
08862f154dbd,T5b,TmY14,-1,1,1.0,1,1,in_json,365,0
08862f154dbd,T5b,TmY14,0,-1,1.0666667222976685,1.0666666666666667,1,in_json,365,1
08862f154dbd,T5b,TmY14,0,0,1.0322580337524414,1.032258064516129,1,in_json,365,2
80edc8ab0d41,T5b,TmY15,1,1,0.06309147924184799,0.06309148264984227,1,in_json,366,0
80edc8ab0d41,T5b,TmY15,0,1,0.08832807838916779,0.08832807570977917,1,in_json,366,1
80edc8ab0d41,T5b,TmY15,-1,4,0.07886435091495514,0.07886435331230283,1,in_json,366,2
80edc8ab0d41,T5b,TmY15,-1,1,0.13880126178264618,0.138801261829653,1,in_json,366,3
80edc8ab0d41,T5b,TmY15,2,-3,0.07570978254079819,0.07570977917981071,1,in_json,366,4
80edc8ab0d41,T5b,TmY15,2,-2,0.10094637423753738,0.10094637223974763,1,in_json,366,5
80edc8ab0d41,T5b,TmY15,-1,2,0.08832807838916779,0.08832807570977917,1,in_json,366,6
80edc8ab0d41,T5b,TmY15,0,-1,0.06309147924184799,0.06309148264984227,1,in_json,366,7
80edc8ab0d41,T5b,TmY15,1,-1,0.07570978254079819,0.07570977917981071,1,in_json,366,8
80edc8ab0d41,T5b,TmY15,-1,3,0.06309147924184799,0.06309148264984227,1,in_json,366,9
80edc8ab0d41,T5b,TmY15,0,3,0.08832807838916779,0.08832807570977917,1,in_json,366,10
80edc8ab0d41,T5b,TmY15,0,0,0.07570978254079819,0.07570977917981071,1,in_json,366,11
80edc8ab0d41,T5b,TmY15,0,2,1.0,,1,hull_filled,366,
80edc8ab0d41,T5b,TmY15,1,-2,1.0,,1,hull_filled,366,
80edc8ab0d41,T5b,TmY15,1,0,1.0,,1,hull_filled,366,
29ac60664d4f,T5c,CT1(Lo1),0,0,1.2982456684112549,1.2982456140350878,1,in_json,367,0
37ae3ddd4ff2,T5c,T4c,1,0,1.173076868057251,1.1730769230769231,1,in_json,368,0
37ae3ddd4ff2,T5c,T4c,0,-1,1.0535714626312256,1.0535714285714286,1,in_json,368,1
37ae3ddd4ff2,T5c,T4c,1,-1,1.0370370149612427,1.037037037037037,1,in_json,368,2
37ae3ddd4ff2,T5c,T4c,0,0,1.4237288236618042,1.423728813559322,1,in_json,368,3
7cca5b751aa2,T5c,T5c,-1,0,1.5384615659713745,1.5384615384615385,1,in_json,369,0
7cca5b751aa2,T5c,T5c,0,1,1.1428571939468384,1.1428571428571428,1,in_json,369,1
7cca5b751aa2,T5c,T5c,-1,1,2.1929824352264404,2.192982456140351,1,in_json,369,2
7cca5b751aa2,T5c,T5c,1,0,1.0192307233810425,1.0192307692307692,1,in_json,369,3
7cca5b751aa2,T5c,T5c,0,-1,1.5714285373687744,1.5714285714285714,1,in_json,369,4
7cca5b751aa2,T5c,T5c,1,-1,1.6140351295471191,1.6140350877192982,1,in_json,369,5
7cca5b751aa2,T5c,T5c,0,0,1.0,,1,hull_filled,369,
f031549e43a1,T5c,Tm2,0,0,1.2903225421905518,1.2903225806451613,1,in_json,370,0
3623aba7db2b,T5c,TmY4,-1,4,1.5714285373687744,1.5714285714285714,1,in_json,371,0
3623aba7db2b,T5c,TmY4,-1,2,1.0,1,1,in_json,371,1
3623aba7db2b,T5c,TmY4,3,-2,1.2000000476837158,1.2,1,in_json,371,2
3623aba7db2b,T5c,TmY4,0,-1,1.5,1.5,1,in_json,371,3
3623aba7db2b,T5c,TmY4,0,-2,1.3333333730697632,1.3333333333333333,1,in_json,371,4
3623aba7db2b,T5c,TmY4,0,2,1.375,1.375,1,in_json,371,5
3623aba7db2b,T5c,TmY4,1,-2,1.2857142686843872,1.2857142857142858,1,in_json,371,6
3623aba7db2b,T5c,TmY4,-3,6,1.5,1.5,1,in_json,371,7
3623aba7db2b,T5c,TmY4,-1,3,2.4285714626312256,2.4285714285714284,1,in_json,371,8
3623aba7db2b,T5c,TmY4,1,-3,1.1666666269302368,1.1666666666666667,1,in_json,371,9
3623aba7db2b,T5c,TmY4,0,0,1.0,1,1,in_json,371,10
3623aba7db2b,T5c,TmY4,-2,4,1.0,,1,hull_filled,371,
3623aba7db2b,T5c,TmY4,-2,5,1.0,,1,hull_filled,371,
3623aba7db2b,T5c,TmY4,-1,1,1.0,,1,hull_filled,371,
3623aba7db2b,T5c,TmY4,0,1,1.0,,1,hull_filled,371,
3623aba7db2b,T5c,TmY4,1,-1,1.0,,1,hull_filled,371,
3623aba7db2b,T5c,TmY4,1,0,1.0,,1,hull_filled,371,
3623aba7db2b,T5c,TmY4,1,1,1.0,,1,hull_filled,371,
3623aba7db2b,T5c,TmY4,2,-2,1.0,,1,hull_filled,371,
3623aba7db2b,T5c,TmY4,2,-1,1.0,,1,hull_filled,371,
a079febbb791,T5c,TmY14,0,0,1.3870967626571655,1.3870967741935485,1,in_json,372,0
a0be8a07d297,T5c,TmY15,4,-1,0.059612520039081573,0.05961251862891208,1,in_json,373,0
a0be8a07d297,T5c,TmY15,-1,1,0.12518629431724548,0.12518628912071536,1,in_json,373,1
a0be8a07d297,T5c,TmY15,2,-2,0.04470938816666603,0.04470938897168406,1,in_json,373,2
a0be8a07d297,T5c,TmY15,2,-1,0.05365126579999924,0.053651266766020875,1,in_json,373,3
a0be8a07d297,T5c,TmY15,-1,2,0.11624441295862198,0.11624441132637857,1,in_json,373,4
a0be8a07d297,T5c,TmY15,1,0,0.05365126579999924,0.053651266766020875,1,in_json,373,5
a0be8a07d297,T5c,TmY15,3,-1,0.0670640841126442,0.0670640834575261,1,in_json,373,6
a0be8a07d297,T5c,TmY15,3,-2,0.08047690242528915,0.08047690014903132,1,in_json,373,7
a0be8a07d297,T5c,TmY15,0,-1,0.04470938816666603,0.04470938897168406,1,in_json,373,8
a0be8a07d297,T5c,TmY15,1,-2,0.04470938816666603,0.04470938897168406,1,in_json,373,9
a0be8a07d297,T5c,TmY15,1,-1,0.10730253159999847,0.10730253353204175,1,in_json,373,10
a0be8a07d297,T5c,TmY15,-1,3,0.04470938816666603,0.04470938897168406,1,in_json,373,11
a0be8a07d297,T5c,TmY15,0,3,0.059612520039081573,0.05961251862891208,1,in_json,373,12
a0be8a07d297,T5c,TmY15,0,0,0.09836065769195557,0.09836065573770494,1,in_json,373,13
a0be8a07d297,T5c,TmY15,0,1,1.0,,1,hull_filled,373,
a0be8a07d297,T5c,TmY15,0,2,1.0,,1,hull_filled,373,
a0be8a07d297,T5c,TmY15,1,1,1.0,,1,hull_filled,373,
a0be8a07d297,T5c,TmY15,1,2,1.0,,1,hull_filled,373,
a0be8a07d297,T5c,TmY15,2,0,1.0,,1,hull_filled,373,
a0be8a07d297,T5c,TmY15,2,1,1.0,,1,hull_filled,373,
a0be8a07d297,T5c,TmY15,3,0,1.0,,1,hull_filled,373,
5ddbe3cf363a,T5d,CT1(Lo1),0,0,1.2982456684112549,1.2982456140350878,1,in_json,374,0
ab8338833535,T5d,T2,-4,1,1.0,1,1,in_json,375,0
b594d70a2aa8,T5d,T4d,-1,0,1.021276593208313,1.0212765957446808,1,in_json,376,0
b594d70a2aa8,T5d,T4d,0,-1,1.4901961088180542,1.4901960784313726,1,in_json,376,1
b594d70a2aa8,T5d,T4d,0,0,1.1799999475479126,1.18,1,in_json,376,2
bc75239611ee,T5d,T5d,-1,0,1.8571428060531616,1.8571428571428572,1,in_json,377,0
bc75239611ee,T5d,T5d,1,1,1.1111111640930176,1.1111111111111112,1,in_json,377,1
bc75239611ee,T5d,T5d,0,1,2.1190476417541504,2.119047619047619,1,in_json,377,2
bc75239611ee,T5d,T5d,-1,1,1.0465116500854492,1.0465116279069768,1,in_json,377,3
bc75239611ee,T5d,T5d,-1,-1,1.1666666269302368,1.1666666666666667,1,in_json,377,4
bc75239611ee,T5d,T5d,1,0,2.1190476417541504,2.119047619047619,1,in_json,377,5
bc75239611ee,T5d,T5d,0,-1,1.452380895614624,1.4523809523809523,1,in_json,377,6
bc75239611ee,T5d,T5d,1,-2,1.0232558250427246,1.0232558139534884,1,in_json,377,7
bc75239611ee,T5d,T5d,1,-1,2.302325487136841,2.302325581395349,1,in_json,377,8
bc75239611ee,T5d,T5d,0,0,1.0,,1,hull_filled,377,
d557d51211af,T5d,TmY4,2,-3,1.1428571939468384,1.1428571428571428,1,in_json,378,0
d557d51211af,T5d,TmY4,1,0,1.25,1.25,1,in_json,378,1
d557d51211af,T5d,TmY4,0,2,1.0,1,1,in_json,378,2
d557d51211af,T5d,TmY4,1,-1,1.125,1.125,1,in_json,378,3
d557d51211af,T5d,TmY4,3,-4,1.399999976158142,1.4,1,in_json,378,4
d557d51211af,T5d,TmY4,1,-3,1.399999976158142,1.4,1,in_json,378,5
d557d51211af,T5d,TmY4,3,-5,1.6666666269302368,1.6666666666666667,1,in_json,378,6
d557d51211af,T5d,TmY4,1,-2,1.0,,1,hull_filled,378,
d557d51211af,T5d,TmY4,2,-4,1.0,,1,hull_filled,378,
d557d51211af,T5d,TmY4,2,-2,1.0,,1,hull_filled,378,
3378806df5d2,T5d,TmY15,-1,0,0.1492537260055542,0.14925373134328357,1,in_json,379,0
3378806df5d2,T5d,TmY15,-1,1,0.33582088351249695,0.33582089552238803,1,in_json,379,1
3378806df5d2,T5d,TmY15,0,2,0.1492537260055542,0.14925373134328357,1,in_json,379,2
3378806df5d2,T5d,TmY15,1,2,0.18656715750694275,0.18656716417910446,1,in_json,379,3
3378806df5d2,T5d,TmY15,0,0,0.17910447716712952,0.1791044776119403,1,in_json,379,4
3378806df5d2,T5d,TmY15,0,1,1.0,,1,hull_filled,379,
b7615dc470c5,Tm1,L2,0,0,5.5714287757873535,5.571428571428571,1,in_json,380,0
02b40beb0481,Tm1,L5,0,0,10.666666984558105,10.666666666666666,1,in_json,381,0
54a5b246f11b,Tm1,Lawf2,-1,0,2.3333332538604736,2.3333333333333335,1,in_json,382,0
54a5b246f11b,Tm1,Lawf2,0,1,3.3333332538604736,3.3333333333333335,1,in_json,382,1
54a5b246f11b,Tm1,Lawf2,-1,1,3.0,3,1,in_json,382,2
54a5b246f11b,Tm1,Lawf2,0,0,2.0,2,1,in_json,382,3
caf72a09760c,Tm1,C3,0,-1,1.125,1.125,1,in_json,383,0
caf72a09760c,Tm1,C3,0,0,1.3333333730697632,1.3333333333333333,1,in_json,383,1
2b2c1a1d1c0a,Tm1,CT1(Lo1),0,0,7.711111068725586,7.711111111111111,1,in_json,384,0
a744a725f76e,Tm1,Mi1,0,0,2.153846263885498,2.1538461538461537,1,in_json,385,0
35367cdb6e2c,Tm1,Mi2,-1,0,3.75,3.75,1,in_json,386,0
35367cdb6e2c,Tm1,Mi2,0,1,4.800000190734863,4.8,1,in_json,386,1
35367cdb6e2c,Tm1,Mi2,-1,1,3.799999952316284,3.8,1,in_json,386,2
35367cdb6e2c,Tm1,Mi2,0,-1,1.7999999523162842,1.8,1,in_json,386,3
35367cdb6e2c,Tm1,Mi2,0,0,6.5,6.5,1,in_json,386,4
bf733077a226,Tm1,Mi4,0,0,6.217391490936279,6.217391304347826,1,in_json,387,0
3572df37042f,Tm1,Mi9,0,0,7.5,7.5,1,in_json,388,0
1e837811cfdc,Tm1,Mi12,0,-1,1.1428571939468384,1.1428571428571428,1,in_json,389,0
325a2af06fce,Tm1,Mi13,0,-1,1.399999976158142,1.4,1,in_json,390,0
325a2af06fce,Tm1,Mi13,0,0,1.2857142686843872,1.2857142857142858,1,in_json,390,1
e21a4ca6c933,Tm1,T1,0,0,1.399999976158142,1.4,1,in_json,391,0
f768b23b039d,Tm1,T2,0,1,1.100000023841858,1.1,1,in_json,392,0
baf09e4884f3,Tm1,T2a,0,1,9.600000381469727,9.6,1,in_json,393,0
baf09e4884f3,Tm1,T2a,-1,1,5.222222328186035,5.222222222222222,1,in_json,393,1
baf09e4884f3,Tm1,T2a,-1,2,1.3333333730697632,1.3333333333333333,1,in_json,393,2
baf09e4884f3,Tm1,T2a,0,-1,1.0,1,1,in_json,393,3
baf09e4884f3,Tm1,T2a,0,0,4.363636493682861,4.363636363636363,1,in_json,393,4
30fd00b60663,Tm1,T3,-1,0,6.833333492279053,6.833333333333333,1,in_json,394,0
30fd00b60663,Tm1,T3,0,1,1.25,1.25,1,in_json,394,1
30fd00b60663,Tm1,T3,-1,1,5.5,5.5,1,in_json,394,2
30fd00b60663,Tm1,T3,2,-1,6.25,6.25,1,in_json,394,3
30fd00b60663,Tm1,T3,1,0,4.285714149475098,4.285714285714286,1,in_json,394,4
30fd00b60663,Tm1,T3,0,-1,2.375,2.375,1,in_json,394,5
30fd00b60663,Tm1,T3,1,-1,2.7142856121063232,2.7142857142857144,1,in_json,394,6
30fd00b60663,Tm1,T3,0,0,19.88888931274414,19.88888888888889,1,in_json,394,7
30fd00b60663,Tm1,T3,2,0,3.0,3,1,in_json,394,8
d3c1797269cf,Tm1,T5a,-1,0,3.629629611968994,3.6296296296296298,1,in_json,395,0
d3c1797269cf,Tm1,T5a,1,1,1.4285714626312256,1.4285714285714286,1,in_json,395,1
d3c1797269cf,Tm1,T5a,0,1,3.444444417953491,3.4444444444444446,1,in_json,395,2
d3c1797269cf,Tm1,T5a,-1,1,4.615384578704834,4.615384615384615,1,in_json,395,3
d3c1797269cf,Tm1,T5a,-1,2,1.2307692766189575,1.2307692307692308,1,in_json,395,4
d3c1797269cf,Tm1,T5a,-2,2,1.8181818723678589,1.8181818181818181,1,in_json,395,5
d3c1797269cf,Tm1,T5a,1,0,1.7692307233810425,1.7692307692307692,1,in_json,395,6
d3c1797269cf,Tm1,T5a,0,-1,1.185185194015503,1.1851851851851851,1,in_json,395,7
d3c1797269cf,Tm1,T5a,1,-1,1.6399999856948853,1.64,1,in_json,395,8
d3c1797269cf,Tm1,T5a,0,0,5.931034564971924,5.931034482758621,1,in_json,395,9
6d8db83c7c7c,Tm1,T5b,1,-4,1.600000023841858,1.6,1,in_json,396,0
6d8db83c7c7c,Tm1,T5b,0,1,2.0740740299224854,2.074074074074074,1,in_json,396,1
6d8db83c7c7c,Tm1,T5b,-1,1,1.4444444179534912,1.4444444444444444,1,in_json,396,2
6d8db83c7c7c,Tm1,T5b,1,0,1.9583333730697632,1.9583333333333333,1,in_json,396,3
6d8db83c7c7c,Tm1,T5b,0,-1,5.9259257316589355,5.925925925925926,1,in_json,396,4
6d8db83c7c7c,Tm1,T5b,1,-1,3.559999942779541,3.56,1,in_json,396,5
6d8db83c7c7c,Tm1,T5b,0,0,7.9259257316589355,7.925925925925926,1,in_json,396,6
6d8db83c7c7c,Tm1,T5b,1,-3,1.0,,1,hull_filled,396,
6d8db83c7c7c,Tm1,T5b,1,-2,1.0,,1,hull_filled,396,
0a06d7b2574e,Tm1,T5c,0,1,3.115384578704834,3.1153846153846154,1,in_json,397,0
0a06d7b2574e,Tm1,T5c,-1,1,1.9629629850387573,1.962962962962963,1,in_json,397,1
0a06d7b2574e,Tm1,T5c,-2,2,1.076923131942749,1.0769230769230769,1,in_json,397,2
0a06d7b2574e,Tm1,T5c,1,0,1.5384615659713745,1.5384615384615385,1,in_json,397,3
0a06d7b2574e,Tm1,T5c,1,-2,1.0,1,1,in_json,397,4
0a06d7b2574e,Tm1,T5c,1,-1,5.115384578704834,5.115384615384615,1,in_json,397,5
0a06d7b2574e,Tm1,T5c,1,-3,1.3809523582458496,1.380952380952381,1,in_json,397,6
0a06d7b2574e,Tm1,T5c,0,0,7.884615421295166,7.884615384615385,1,in_json,397,7
0a06d7b2574e,Tm1,T5c,0,-1,1.0,,1,hull_filled,397,
5efaa17ecac4,Tm1,T5d,-1,0,1.185185194015503,1.1851851851851851,1,in_json,398,0
5efaa17ecac4,Tm1,T5d,0,1,1.149999976158142,1.15,1,in_json,398,1
5efaa17ecac4,Tm1,T5d,2,1,2.3333332538604736,2.3333333333333335,1,in_json,398,2
5efaa17ecac4,Tm1,T5d,-1,1,2.200000047683716,2.2,1,in_json,398,3
5efaa17ecac4,Tm1,T5d,0,-1,2.680000066757202,2.68,1,in_json,398,4
5efaa17ecac4,Tm1,T5d,3,0,1.3333333730697632,1.3333333333333333,1,in_json,398,5
5efaa17ecac4,Tm1,T5d,1,-1,2.7272727489471436,2.727272727272727,1,in_json,398,6
5efaa17ecac4,Tm1,T5d,0,0,10.291666984558105,10.291666666666666,1,in_json,398,7
5efaa17ecac4,Tm1,T5d,2,0,3.3333332538604736,3.3333333333333335,1,in_json,398,8
5efaa17ecac4,Tm1,T5d,1,0,1.0,,1,hull_filled,398,
5efaa17ecac4,Tm1,T5d,1,1,1.0,,1,hull_filled,398,
28fb2cf6cea8,Tm1,Tm2,0,0,6.142857074737549,6.142857142857143,1,in_json,399,0
cda9409ccc03,Tm1,Tm4,0,1,5.666666507720947,5.666666666666667,1,in_json,400,0
cda9409ccc03,Tm1,Tm4,-1,1,6.599999904632568,6.6,1,in_json,400,1
cda9409ccc03,Tm1,Tm4,-2,1,1.0,1,1,in_json,400,2
cda9409ccc03,Tm1,Tm4,0,0,3.142857074737549,3.142857142857143,1,in_json,400,3
352181f1a7e7,Tm1,Tm5Y,0,-1,1.3333333730697632,1.3333333333333333,1,in_json,401,0
352181f1a7e7,Tm1,Tm5Y,0,0,1.0,1,1,in_json,401,1
eb46d10dc955,Tm1,Tm9,0,0,5.896551609039307,5.896551724137931,1,in_json,402,0
2cbf7f3e0b1c,Tm1,Tm20,0,0,8.0,8,1,in_json,403,0
a69fd3974387,Tm1,Tm28,-1,0,4.125,4.125,1,in_json,404,0
a69fd3974387,Tm1,Tm28,-2,0,2.200000047683716,2.2,1,in_json,404,1
a69fd3974387,Tm1,Tm28,-3,1,2.6666667461395264,2.6666666666666665,1,in_json,404,2
a69fd3974387,Tm1,Tm28,-2,1,1.0,1,1,in_json,404,3
a69fd3974387,Tm1,Tm28,1,0,2.0,2,1,in_json,404,4
