# source=flyvis 1.2.0 : connectome/fib25-fib19_v2.2.json; json_sha256=bfbb0766251ff09e22723d0ebbf7b14793e70b3ae8ad0eea64eac9d28223351a; compiled=FLYVIS_ROOT_DIR/connectome/ConnectomeFromAvgFilters_0000 (extent 15, n_syn_fill 1); script=results/genome/bank/extract_bank.py sha256=eea3815e8b0b79290d77b22dc3a5085bd8f3ee8ed4299ea1d449bc02b475f4c6; see bank.meta.json; birth_id=sha256('cs-birth-v1|type|NAME' or 'cs-birth-v1|pair|SRC->TAR')[:12]; next_display_no=671; rule=REGISTRY.md
birth_id,display_no,kind,birth_key,generation_born,parent_ids,src_birth_id,tar_birth_id,expressed_in_compiled_bank,content_sha256
91d4683ed143,585,pair,pair:Tm9>T5d,0,,d00cef6913df,f0bbaae7f4af,True,06813ee5dd1082037904b908940d8fc4c6640746076b329cf3a3ca74093d5642
ff6ffbcfefda,586,pair,pair:Tm9>Tm1,0,,d00cef6913df,6b080cbcddcf,True,e7aa8f4a8fd1e16c09949db0a5b180bf0da8e585df522ec0015c5ccc9037f111
b8f27613b1c2,587,pair,pair:Tm9>Tm2,0,,d00cef6913df,1716679973ed,True,ff794f6c4cf5fa020adfb9b2fa40b5b1347e72ff52151b77b099a1fdbbdaddc9
89b7d68cb13a,588,pair,pair:Tm9>Tm28,0,,d00cef6913df,0a8ba80929dc,True,4ef5e2cbfde88c73c988fed5824e592c09bc1059b131ef39c3ebf02f2b29cf62
476d3ef5d6bb,589,pair,pair:Tm9>Tm5Y,0,,d00cef6913df,05257d37421c,True,c67e15bd999cc386deb3292545b37d10dc370797a3a5e2997f2371d0ad6423b9
3880fb8824e5,590,pair,pair:Tm9>TmY15,0,,d00cef6913df,18fb00442a43,True,38e7e3431f083bcf9fa573c5a36d3550afe0a14a60020afa9b5ac53dbf7d9da3
10f1073d5a78,591,pair,pair:Tm9>TmY4,0,,d00cef6913df,887ba31d1e5d,True,c90dbc5359223daa2bdcce5530fa9a5d8d125b13996a84efb7f5ed1c63bbf63a
73963aeebbd2,592,pair,pair:Tm9>TmY9,0,,d00cef6913df,7af2610d274e,True,7fb6702586ea6ed8beb71ae93c0a6a857d05831a4fa368f90066d17853607332
98ca660f235e,593,pair,pair:TmY10>Mi4,0,,d1d3392c46d1,7c9f2d10b0f7,True,94a4f99334df5873405f22517632340f429e1290c301ccf724c16372d0ec3199
6874740d82a2,594,pair,pair:TmY10>T2a,0,,d1d3392c46d1,e4707238632a,True,72b097d5a874b50ec764bd437ac2e951e0a3ab6855adcfd5ef5aa2a3f68803e7
05ea9126e548,595,pair,pair:TmY10>Tm16,0,,d1d3392c46d1,7a0908bbdc11,True,8d1a882050e2643f9306e95534bce4d4f7558d84fa706f8ab375b107f3ab5b43
7ce89f5e7b73,596,pair,pair:TmY10>Tm20,0,,d1d3392c46d1,5202f2beeefe,True,c4fb3dd6f99281512ce63e55265660aec7f58ede9f252d2f6b42f33e67da5a8a
fb11d7dffe3f,597,pair,pair:TmY10>Tm28,0,,d1d3392c46d1,0a8ba80929dc,True,6b8c34727c1e043de5417124c144b8151f95f25174872c2c22737ed15ce06581
79687e3056df,598,pair,pair:TmY10>Tm5b,0,,d1d3392c46d1,5bd7d91f26e1,True,ac2d16df4fbd20579cf9d8679e2319ac80381dc9912d262e99bf0ce0a34bebd5
f7d255d8b1fc,599,pair,pair:TmY10>Tm5c,0,,d1d3392c46d1,2455576c666d,True,55e1862aacd3ffea1881548d4bab6cbb8481509aa61475c91c196507b20f8ab9
698fa48e302a,600,pair,pair:TmY10>Tm9,0,,d1d3392c46d1,d00cef6913df,True,7c1fe1fc255aef85125f14164a4b354946a0661b0637481f9c90bb51aa7a3866
bb545e2360f8,601,pair,pair:TmY10>TmY4,0,,d1d3392c46d1,887ba31d1e5d,True,b7717e945b86adfb5e4ff7982bf02c17fd7fc9528af7da7deadb5c99372e1c85
a6727537c1a3,602,pair,pair:TmY10>TmY9,0,,d1d3392c46d1,7af2610d274e,True,e288cc0758e9fb11c0aabb01e42c3c2c7707359cc53d9ab49937d2ea68c9ac7c
d5966ab2b36e,603,pair,pair:TmY13>Mi4,0,,e8c21941580e,7c9f2d10b0f7,True,065351f47f65b0454822fa4a35d9f47afd0f991fdbff919ed328068a9b303036
341bc52fc9fa,604,pair,pair:TmY13>T2,0,,e8c21941580e,2c81c87fcf2c,True,38f40e4a5970753b50ab784a7065687f5b75719c4fc19cec63896b1ee37d8f3f
388582bbbfc1,605,pair,pair:TmY13>Tm16,0,,e8c21941580e,7a0908bbdc11,True,d954fc957d7dc633be1a59e9b226c9a9ef0970d5df37d7d4a8dd06fbf4a2d9a7
e6f143e97f8b,606,pair,pair:TmY13>Tm5b,0,,e8c21941580e,5bd7d91f26e1,True,24209f278268182cfbe9c45c8158937024752e3940b18c379e2586e8fcf08215
466365b1ad58,607,pair,pair:TmY13>TmY5a,0,,e8c21941580e,3ad6ff7262ce,True,096c192d337a9b075c091cd14e4a2b394e3c518e34e52ef4d020adf6294c148c
0745c03cce7a,608,pair,pair:TmY14>C3,0,,28a670a5d3c8,6182a4f16e6d,True,ecdef301bcc5ba87c9585b90c352051bb90cc020760ce00e4dc6a1b93944c702
ae6d58bd1470,609,pair,pair:TmY14>Mi12,0,,28a670a5d3c8,22599a5bd694,True,a0587a9a9aa3636c857cd15b8670358688148caceb858a6be71e263c8aec4adf
59a21befb76d,610,pair,pair:TmY14>Mi13,0,,28a670a5d3c8,7fd7d345df8e,True,86469ca7b1e95f0c6bf1d6050d556ac51bf94c95b35fd239e91e7a76be698434
9ff70554ca69,611,pair,pair:TmY14>Tm16,0,,28a670a5d3c8,7a0908bbdc11,True,e1eda9255e2b9b2736b687e98f509413920d44903b0fcc5f23a7e9896c1dfd86
f268aea43154,612,pair,pair:TmY14>Tm9,0,,28a670a5d3c8,d00cef6913df,True,4ad75748046447ffd33808cbece6c75f64970da6db11c54ce3b8d0e7dd707019
ac102ef3345b,613,pair,pair:TmY14>TmY4,0,,28a670a5d3c8,887ba31d1e5d,True,5a872d3b9fff69848c99b1b77184b6decf8914edf8a5cbfb1bd7193917a33b85
b8f63793fcad,614,pair,pair:TmY15>Mi4,0,,18fb00442a43,7c9f2d10b0f7,True,915f4cc9a45adefbcf069b4ae946ebabc90ad07a88cac79357f48d39f501d9b1
6bfb84349f9b,615,pair,pair:TmY15>Mi9,0,,18fb00442a43,760f78ba3287,True,7d9149de7b02c1235b03d8ab9fd83b215f1fd8212d3f21703a72b7fcc3693eea
6bdbc6888b61,616,pair,pair:TmY15>T2,0,,18fb00442a43,2c81c87fcf2c,True,f13175249a5f61b6e938138431ab6a4f792db15fd8bcb2d60f3b13313d38719e
2544e96f702f,617,pair,pair:TmY15>T2a,0,,18fb00442a43,e4707238632a,True,65952093c3ebf66c5f5ca71a942ce43dbdd9733f3eb34c37f5af6ee0daa35e85
31408404fe3f,618,pair,pair:TmY15>T4a,0,,18fb00442a43,a722a78be07c,True,9ae5083da9dbc618f44aed8a297cbbc0faf081b6c74a966bb18f52c0c86356b6
b4f6d558d451,619,pair,pair:TmY15>T4b,0,,18fb00442a43,8dac2399d9d3,True,b9ba98a039401eef07eec9aa80c2f0e12e829448b4f62de1630e1ffed63727e8
e513731ce4f7,620,pair,pair:TmY15>T4c,0,,18fb00442a43,3a2a1325fb93,True,cafabe395ea1881ecf9712a1482aa9babb4d81807bed3d3526d359c2f09da6e0
44fd3787b64d,621,pair,pair:TmY15>T4d,0,,18fb00442a43,0645a54521a8,True,ff4ced108e938d86ff3d212c750135d2b890d8902365fec82641ac5d2c8b0dd7
22d1d5d99e87,622,pair,pair:TmY15>T5a,0,,18fb00442a43,9fd1579bc37e,True,d1acf2ae4a04d52f8dcef7415cabafbb40d8f627dad45811d320b0a0a7b690b3
032b44c6672b,623,pair,pair:TmY15>T5b,0,,18fb00442a43,3c304e466112,True,bdaf36e2c0c63242210f4a27670dd787113becc713d36f01b074c6f0d3bc4e13
642814ca3031,624,pair,pair:TmY15>T5c,0,,18fb00442a43,4236c6342cc5,True,6bc989f1d1efefdc9db1a55c063df513253d6e8dac48b100ff5873acaafcc20b
9a5ad9889fe5,625,pair,pair:TmY15>T5d,0,,18fb00442a43,f0bbaae7f4af,True,83a742241fc662e72499761b808bc3d97bd2c6f2427ef77bcaf50a6c066cc95d
69c95367cbd5,626,pair,pair:TmY15>Tm1,0,,18fb00442a43,6b080cbcddcf,True,42b6ca60ba3f67da3211b11d92496a80623588b644d3580b9f67e6dfbc7d2025
cbfa4bfd4da1,627,pair,pair:TmY15>Tm2,0,,18fb00442a43,1716679973ed,True,d0a9cb250632ba7b1486cf14d6b31aec65b4dc170065ab35ced4e761dcf1b6dc
0ecd1923e795,628,pair,pair:TmY15>Tm3,0,,18fb00442a43,1d04dc9e4e44,True,657b873fd0be2e4f5b716f5bf74a111d2784ad89308a1b5cdfef704ddc714948
fea02ba18718,629,pair,pair:TmY15>Tm4,0,,18fb00442a43,8f9d79739978,True,f0927e2cc24ea063ddfa4ba3ef7ababd5e53d0c0863773b6bf56e6c1f5458a35
248be68e4764,630,pair,pair:TmY15>Tm9,0,,18fb00442a43,d00cef6913df,True,6d3efcdeab9550597b54c620023e78f7fe58116b89a3488c9e3f2723ba80d7d7
0b0497e0c416,631,pair,pair:TmY15>TmY14,0,,18fb00442a43,28a670a5d3c8,True,83b690e1c6eb088ac005725eb39bad097794146e6cd004208e99aada1ff40c53
a92eebf504ef,632,pair,pair:TmY15>TmY18,0,,18fb00442a43,dd5eb1fb0caf,True,35c49bc391b6dd12344ab71598851d60b27e131b433414cb433e7b244d2f3e8d
63d34367c50c,633,pair,pair:TmY15>TmY3,0,,18fb00442a43,607b8ed34a33,True,f93c341140831a72b668cb787ad6019a11ea9511c100b7b24b547f8a45635ab5
05bca2e5af6f,634,pair,pair:TmY18>Mi10,0,,dd5eb1fb0caf,59362ec08e0b,True,8d9bc0021671300a61513c450952ef0572a9dd78155b568aecf5c07f6f264c86
545d8250dff9,635,pair,pair:TmY18>Mi4,0,,dd5eb1fb0caf,7c9f2d10b0f7,True,7553d69535fd90666cc403529d3fd617426f9c3a1b870ee128e3b1232e75457e
393292639862,636,pair,pair:TmY18>T2,0,,dd5eb1fb0caf,2c81c87fcf2c,True,bf0b0bfe55d6f2703b7c7219f6bddd26225a7bc6774df98b8acd87c2a1172cb9
c026497daa9e,637,pair,pair:TmY18>TmY15,0,,dd5eb1fb0caf,18fb00442a43,True,2606b8fe81d9456f66a261961e6c8316973f88d065df54f177988cfe7d50f1df
1008f77ea73f,638,pair,pair:TmY18>TmY18,0,,dd5eb1fb0caf,dd5eb1fb0caf,True,5e88e919f2590d889d936fbefcdfcdc6727ef2028e7f46f6b8ac39fbf0367f34
2dd9600fbfe7,639,pair,pair:TmY18>TmY5a,0,,dd5eb1fb0caf,3ad6ff7262ce,True,5a9865aacac5c06248446c7a4ced880422a7dadf8fa180a65b9e3e996a6e3c61
2e309059a67e,640,pair,pair:TmY18>TmY9,0,,dd5eb1fb0caf,7af2610d274e,True,abba8c20ef8fc474fb27ccaa90c29c652a81defe22170b24a06510261ee828ab
1cf51a37b7e9,641,pair,pair:TmY3>T2,0,,607b8ed34a33,2c81c87fcf2c,True,f09c3d3407419e09661145665c09f86c30d26ebc00cdf819eb5ada5818d0e740
13fee493bf25,642,pair,pair:TmY3>Tm4,0,,607b8ed34a33,8f9d79739978,True,916d4ef2f56080a905487fba4e9a35fa906fbad013ddf3c1fe00c3aecae9c703
f9fdd1ae551b,643,pair,pair:TmY3>TmY13,0,,607b8ed34a33,e8c21941580e,True,cc13756e2561d8d3beabeb261a76960c4f2e690453942c6ce5907c172666b91b
7866d4afd14b,644,pair,pair:TmY3>TmY14,0,,607b8ed34a33,28a670a5d3c8,True,c6efa4e6aab77cdde3c89a942a87b6ee3f754c10fd0951a6ce08a7171ce5a2df
e72151c796d6,645,pair,pair:TmY3>TmY15,0,,607b8ed34a33,18fb00442a43,True,aebbd115736eb361b54a5b314e5c9e1f88d51626e3ceede140037b9a76a0e074
f4f0a65bdcf8,646,pair,pair:TmY3>TmY3,0,,607b8ed34a33,607b8ed34a33,True,d7fc0291b8c9d7e94664f20364b2d05bfe75f4905328ace812c9373d3a8f6e78
6b40b89329c6,647,pair,pair:TmY3>TmY4,0,,607b8ed34a33,887ba31d1e5d,True,a4be9d2880729fb39ea60d60115e5798ba076422d5adeecf209da95dc441f649
d3e4a75b8b5b,648,pair,pair:TmY3>TmY5a,0,,607b8ed34a33,3ad6ff7262ce,True,cc62eecd8d1ad90e66cc0809ca68bc60fa1dc475b264849d28e231dc39d7d146
cd1a0d8844f0,649,pair,pair:TmY4>Mi13,0,,887ba31d1e5d,7fd7d345df8e,True,629c448cf0657f41e6217261e3e4a6e40ca335c220942a131e52eebe41163310
63ae68959a1d,650,pair,pair:TmY4>Mi3,0,,887ba31d1e5d,0172ab6332cf,True,7be93241ae818fcd261757b582b51920e83ec924cfe1026d3101da22e1885864
8d30fd79cb71,651,pair,pair:TmY4>Mi4,0,,887ba31d1e5d,7c9f2d10b0f7,True,4bed8f39de8dedc7455453b25b252a0f7bcba31247859c44857c5cfaf4bc0511
8f34bc25836f,652,pair,pair:TmY4>T2,0,,887ba31d1e5d,2c81c87fcf2c,True,d97f2caaa0be93c47e477f4b23ca23a6aa67b8da565bbd679470d1e7078dde09
000331726b62,653,pair,pair:TmY4>T5d,0,,887ba31d1e5d,f0bbaae7f4af,True,2cd7bd55afcdade6f6e23979c4dcc705ad6938698c89cd1dae57227b1e0639da
3f78e85c8ab4,654,pair,pair:TmY4>TmY14,0,,887ba31d1e5d,28a670a5d3c8,True,bc9ca522a6bb8ed8e94e42c52fd3443253c75f773a6e9a272639d34061bbf366
d64f52ed2268,655,pair,pair:TmY4>TmY4,0,,887ba31d1e5d,887ba31d1e5d,True,25da7a2394d85e58377e562ec405a736c96b5aaaadf9ffa28f8375fb53104b28
16d08886e21a,656,pair,pair:TmY4>TmY5a,0,,887ba31d1e5d,3ad6ff7262ce,True,48d83cd37272e6a38138c688c13466ac166e77bcb0a14f7ecc3dbc344e167c6e
0a07ad5de024,657,pair,pair:TmY4>TmY9,0,,887ba31d1e5d,7af2610d274e,True,2984611b72b3f6ed49666683b53343e2ae1e4f0b0893b955361d18a8925ab9da
b2457fb37dc5,658,pair,pair:TmY5a>Mi2,0,,3ad6ff7262ce,8d98b9eb6175,True,3f699c61285630d19d3c14b2310f01788424585b40e1383b1bc52855c8b46be1
0dfd40806578,659,pair,pair:TmY5a>Mi3,0,,3ad6ff7262ce,0172ab6332cf,True,ecbc9f4e2a6f9935860202f2f07f75c663f6b9c2729cbcc830a28c6315616db8
a2a45951e35e,660,pair,pair:TmY5a>T2,0,,3ad6ff7262ce,2c81c87fcf2c,True,6feb69c6bd347370330a9fa45dbdbd370d704e81b099513ba5439b54986363e8
7c2401fc83e8,661,pair,pair:TmY5a>T2a,0,,3ad6ff7262ce,e4707238632a,True,7371ff946c0ba702f23f9fcbe70ba77c0c927c5f1df81f7d02aec6e355011ac4
32c891239868,662,pair,pair:TmY5a>Tm16,0,,3ad6ff7262ce,7a0908bbdc11,True,8046d8832cd7580ee99549fad8a64f9bb2cd260d846b604a50fc52d0dc2c2a39
3b8fb84e8cd8,663,pair,pair:TmY5a>TmY14,0,,3ad6ff7262ce,28a670a5d3c8,True,54d1eaa40f51b3aa5f5a2893d3d3b1528034a311335320ff4b82f2ed521362d5
284436fd563c,664,pair,pair:TmY5a>TmY15,0,,3ad6ff7262ce,18fb00442a43,True,af7cd6dda0e9108f54611d248972d8913752ec822e672e914c0ecc4d1102fd75
3e085a80a99b,665,pair,pair:TmY5a>TmY18,0,,3ad6ff7262ce,dd5eb1fb0caf,True,ccf4c62614fc2ff4d9979960c6ef2cbaf0c0563d9b691fe5f5b8e133833f2f03
55c6bd2c84fc,666,pair,pair:TmY5a>TmY3,0,,3ad6ff7262ce,607b8ed34a33,True,1915aa7b633c6084dae1cb0f3b94eabcf59195d4f879ecb9410f40c847522a26
f2a383cef91d,667,pair,pair:TmY5a>TmY4,0,,3ad6ff7262ce,887ba31d1e5d,True,9584a9d9f909ee08da2780b6fd113bdbcd7053f544100858412547a58ccd9f61
fd177b1aeac2,668,pair,pair:TmY9>Mi13,0,,7af2610d274e,7fd7d345df8e,True,729debb34a8663a96e783fe2c835d59168f983db2a2b176f3efb315f223eee81
5c9f35cb2b7d,669,pair,pair:TmY9>TmY4,0,,7af2610d274e,887ba31d1e5d,True,cb0e520530be4223ec51fa2daa4470b6d1a18e4d961a386a3045343ae2ed745a
585f97668a7f,670,pair,pair:TmY9>TmY9,0,,7af2610d274e,7af2610d274e,True,a150d140eabaa7006d087ac805a2514f5b8c9d2d3327613084bc990331209253
