run_a_netdir,run_a_label,run_a_individual,run_b_netdir,run_b_label,run_b_individual,pair_kind,chkpt_index,chkpt_iter,side_of_150000,quantity,distance_form,distance,is_nearest_foreign_for_twin_with_3ppp,is_nearest_foreign_for_twin_without_3ppp,nearest_foreign_distance_with_3ppp,ratio_nf_over_twin_with_3ppp,nearest_foreign_distance_without_3ppp,ratio_nf_over_twin_without_3ppp
9992/000,seed0primeprime,0,9991/903,seed3prime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,74.20295776028011,,,,,,
9992/000,seed0primeprime,0,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,77.95039140409979,,,,,,
9992/000,seed0primeprime,0,9991/004,seed4,4,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,75.78797934027033,,,,,,
9992/000,seed0primeprime,0,9991/005,seed5,5,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,80.78049162705682,,,,,,
9991/001,seed1,1,9991/002,seed2,2,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,21.335142359750176,,,,,,
9991/001,seed1,1,9991/003,seed3,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,22.51652658676223,3~3''',,,,,
9991/001,seed1,1,9991/903,seed3prime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,15.761886250220602,3~3';3'~3''',3~3',,,,
9991/001,seed1,1,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,44.30422233152434,,,,,,
9991/001,seed1,1,9991/004,seed4,4,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,39.516145853584305,,,,,,
9991/001,seed1,1,9991/005,seed5,5,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,30.568325004945862,,,,,,
9991/002,seed2,2,9991/003,seed3,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,23.83508647234927,,,,,,
9991/002,seed2,2,9991/903,seed3prime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,21.446591516479533,,,,,,
9991/002,seed2,2,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,44.30372417871732,,,,,,
9991/002,seed2,2,9991/004,seed4,4,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,39.987246207563174,,,,,,
9991/002,seed2,2,9991/005,seed5,5,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,34.960963902474724,,,,,,
9991/003,seed3,3,9991/903,seed3prime,3,twin,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,17.908214514987954,,,15.761886250220602,0.8801483943041323,15.761886250220602,0.8801483943041323
9991/003,seed3,3,9992/003,seed3primeprimeprime,3,twin,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,42.42055130575892,,,22.51652658676223,0.5307928797168988,,
9991/003,seed3,3,9991/004,seed4,4,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,37.88016873401364,,,,,,
9991/003,seed3,3,9991/005,seed5,5,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,32.933186421780945,,,,,,
9991/903,seed3prime,3,9992/003,seed3primeprimeprime,3,twin,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,41.698333908520496,,,15.761886250220602,0.37799798631762294,,
9991/903,seed3prime,3,9991/004,seed4,4,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,41.229282644427435,,,,,,
9991/903,seed3prime,3,9991/005,seed5,5,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,29.253480773766533,,,,,,
9992/003,seed3primeprimeprime,3,9991/004,seed4,4,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,51.082264795059125,,,,,,
9992/003,seed3primeprimeprime,3,9991/005,seed5,5,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,52.2031432003306,,,,,,
9991/004,seed4,4,9991/005,seed5,5,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,47.08333660397787,,,,,,
9991/000,seed0,0,9991/900,seed0prime,0,twin,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.39755244755244756,,,0.5280157342657343,1.3281662269129288,0.5280157342657343,1.3281662269129288
9991/000,seed0,0,9992/000,seed0primeprime,0,twin,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.40782342657342663,,,0.5280157342657343,1.2947165362769264,0.5280157342657343,1.2947165362769264
9991/000,seed0,0,9991/001,seed1,1,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5679632867132867,,,,,,
9991/000,seed0,0,9991/002,seed2,2,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5284527972027973,,,,,,
9991/000,seed0,0,9991/003,seed3,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5280157342657343,"0~0';0~0""","0~0';0~0""",,,,
9991/000,seed0,0,9991/903,seed3prime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5711101398601399,,,,,,
9991/000,seed0,0,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5559440559440559,,,,,,
9991/000,seed0,0,9991/004,seed4,4,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.7620192307692308,,,,,,
9991/000,seed0,0,9991/005,seed5,5,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.9570367132867132,,,,,,
9991/900,seed0prime,0,9992/000,seed0primeprime,0,twin,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.16306818181818183,,,0.5804632867132867,3.5596354864647544,0.5804632867132867,3.5596354864647544
9991/900,seed0prime,0,9991/001,seed1,1,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.663986013986014,,,,,,
9991/900,seed0prime,0,9991/002,seed2,2,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.8442307692307692,,,,,,
9991/900,seed0prime,0,9991/003,seed3,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.6545454545454545,,,,,,
9991/900,seed0prime,0,9991/903,seed3prime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5804632867132867,"0'~0""","0'~0""",,,,
9991/900,seed0prime,0,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.6383304195804196,,,,,,
9991/900,seed0prime,0,9991/004,seed4,4,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.8682692307692308,,,,,,
9991/900,seed0prime,0,9991/005,seed5,5,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.9956730769230769,,,,,,
9992/000,seed0primeprime,0,9991/001,seed1,1,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.6109702797202797,,,,,,
9992/000,seed0primeprime,0,9991/002,seed2,2,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.7420454545454546,,,,,,
9992/000,seed0primeprime,0,9991/003,seed3,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.6344842657342658,,,,,,
9992/000,seed0primeprime,0,9991/903,seed3prime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5959353146853147,,,,,,
9992/000,seed0primeprime,0,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5973339160839161,,,,,,
9992/000,seed0primeprime,0,9991/004,seed4,4,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.9064685314685315,,,,,,
9992/000,seed0primeprime,0,9991/005,seed5,5,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.9041958041958043,,,,,,
9991/001,seed1,1,9991/002,seed2,2,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.534965034965035,,,,,,
9991/001,seed1,1,9991/003,seed3,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.41722027972027975,3~3',3~3',,,,
9991/001,seed1,1,9991/903,seed3prime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.4445367132867133,,,,,,
9991/001,seed1,1,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.3788024475524475,3~3''';3'~3''',,,,,
9991/001,seed1,1,9991/004,seed4,4,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.7291083916083916,,,,,,
9991/001,seed1,1,9991/005,seed5,5,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.7801136363636364,,,,,,
9991/002,seed2,2,9991/003,seed3,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.43216783216783217,,,,,,
9991/002,seed2,2,9991/903,seed3prime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.46258741258741254,,,,,,
9991/002,seed2,2,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.47679195804195806,,,,,,
9991/002,seed2,2,9991/004,seed4,4,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.795979020979021,,,,,,
9991/002,seed2,2,9991/005,seed5,5,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.8820804195804196,,,,,,
9991/003,seed3,3,9991/903,seed3prime,3,twin,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.4197552447552447,,,0.41722027972027975,0.993960849645981,0.41722027972027975,0.993960849645981
9991/003,seed3,3,9992/003,seed3primeprimeprime,3,twin,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.40786713286713283,,,0.3788024475524475,0.928739819974282,,
9991/003,seed3,3,9991/004,seed4,4,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.8173513986013986,,,,,,
9991/003,seed3,3,9991/005,seed5,5,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.8536713286713287,,,,,,
9991/903,seed3prime,3,9992/003,seed3primeprimeprime,3,twin,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.38784965034965035,,,0.3788024475524475,0.9766734279918863,,
9991/903,seed3prime,3,9991/004,seed4,4,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.871284965034965,,,,,,
9991/903,seed3prime,3,9991/005,seed5,5,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,1.0,,,,,,
9992/003,seed3primeprimeprime,3,9991/004,seed4,4,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.7393356643356643,,,,,,
9992/003,seed3primeprimeprime,3,9991/005,seed5,5,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.8906031468531469,,,,,,
9991/004,seed4,4,9991/005,seed5,5,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5316870629370629,,,,,,
9991/000,seed0,0,9991/900,seed0prime,0,twin,51,180011,at_or_after,mean_by_type,euclid,43.84865523980383,,,37.380972928898466,0.8524998708504452,37.380972928898466,0.8524998708504452
9991/000,seed0,0,9992/000,seed0primeprime,0,twin,51,180011,at_or_after,mean_by_type,euclid,58.454953101994825,,,41.340277771767376,0.7072159941628043,41.340277771767376,0.7072159941628043
9991/000,seed0,0,9991/001,seed1,1,foreign,51,180011,at_or_after,mean_by_type,euclid,43.00677556744224,,,,,,
9991/000,seed0,0,9991/002,seed2,2,foreign,51,180011,at_or_after,mean_by_type,euclid,41.340277771767376,"0~0""","0~0""",,,,
9991/000,seed0,0,9991/003,seed3,3,foreign,51,180011,at_or_after,mean_by_type,euclid,46.47491290185549,,,,,,
9991/000,seed0,0,9991/903,seed3prime,3,foreign,51,180011,at_or_after,mean_by_type,euclid,45.25172627866398,,,,,,
9991/000,seed0,0,9992/003,seed3primeprimeprime,3,foreign,51,180011,at_or_after,mean_by_type,euclid,57.32934987558879,,,,,,
9991/000,seed0,0,9991/004,seed4,4,foreign,51,180011,at_or_after,mean_by_type,euclid,57.25647913881426,,,,,,
9991/000,seed0,0,9991/005,seed5,5,foreign,51,180011,at_or_after,mean_by_type,euclid,53.686844741151035,,,,,,
9991/900,seed0prime,0,9992/000,seed0primeprime,0,twin,51,180011,at_or_after,mean_by_type,euclid,43.17293535884768,,,37.380972928898466,0.8658427465770582,37.380972928898466,0.8658427465770582
9991/900,seed0prime,0,9991/001,seed1,1,foreign,51,180011,at_or_after,mean_by_type,euclid,40.653369049934916,,,,,,
9991/900,seed0prime,0,9991/002,seed2,2,foreign,51,180011,at_or_after,mean_by_type,euclid,43.264483163209725,,,,,,
9991/900,seed0prime,0,9991/003,seed3,3,foreign,51,180011,at_or_after,mean_by_type,euclid,37.380972928898466,"0~0';0'~0""","0~0';0'~0""",,,,
9991/900,seed0prime,0,9991/903,seed3prime,3,foreign,51,180011,at_or_after,mean_by_type,euclid,38.76773453564601,,,,,,
9991/900,seed0prime,0,9992/003,seed3primeprimeprime,3,foreign,51,180011,at_or_after,mean_by_type,euclid,49.70025400492369,,,,,,
9991/900,seed0prime,0,9991/004,seed4,4,foreign,51,180011,at_or_after,mean_by_type,euclid,46.013791513737345,,,,,,
9991/900,seed0prime,0,9991/005,seed5,5,foreign,51,180011,at_or_after,mean_by_type,euclid,45.490578120579876,,,,,,
9992/000,seed0primeprime,0,9991/001,seed1,1,foreign,51,180011,at_or_after,mean_by_type,euclid,69.55838068593548,,,,,,
9992/000,seed0primeprime,0,9991/002,seed2,2,foreign,51,180011,at_or_after,mean_by_type,euclid,70.53154116927287,,,,,,
9992/000,seed0primeprime,0,9991/003,seed3,3,foreign,51,180011,at_or_after,mean_by_type,euclid,63.60722528183132,,,,,,
9992/000,seed0primeprime,0,9991/903,seed3prime,3,foreign,51,180011,at_or_after,mean_by_type,euclid,67.94548537042841,,,,,,
9992/000,seed0primeprime,0,9992/003,seed3primeprimeprime,3,foreign,51,180011,at_or_after,mean_by_type,euclid,70.11800210986587,,,,,,
9992/000,seed0primeprime,0,9991/004,seed4,4,foreign,51,180011,at_or_after,mean_by_type,euclid,68.84776651940321,,,,,,
9992/000,seed0primeprime,0,9991/005,seed5,5,foreign,51,180011,at_or_after,mean_by_type,euclid,72.89718549608533,,,,,,
9991/001,seed1,1,9991/002,seed2,2,foreign,51,180011,at_or_after,mean_by_type,euclid,20.102523865189813,,,,,,
9991/001,seed1,1,9991/003,seed3,3,foreign,51,180011,at_or_after,mean_by_type,euclid,20.37310831739295,3~3''',,,,,
9991/001,seed1,1,9991/903,seed3prime,3,foreign,51,180011,at_or_after,mean_by_type,euclid,14.84291771811362,3~3';3'~3''',3~3',,,,
9991/001,seed1,1,9992/003,seed3primeprimeprime,3,foreign,51,180011,at_or_after,mean_by_type,euclid,39.26908024203436,,,,,,
9991/001,seed1,1,9991/004,seed4,4,foreign,51,180011,at_or_after,mean_by_type,euclid,35.76777475027375,,,,,,
9991/001,seed1,1,9991/005,seed5,5,foreign,51,180011,at_or_after,mean_by_type,euclid,27.170651054214204,,,,,,
9991/002,seed2,2,9991/003,seed3,3,foreign,51,180011,at_or_after,mean_by_type,euclid,21.407665947481743,,,,,,
9991/002,seed2,2,9991/903,seed3prime,3,foreign,51,180011,at_or_after,mean_by_type,euclid,19.988482436333054,,,,,,
9991/002,seed2,2,9992/003,seed3primeprimeprime,3,foreign,51,180011,at_or_after,mean_by_type,euclid,39.68011280172818,,,,,,
9991/002,seed2,2,9991/004,seed4,4,foreign,51,180011,at_or_after,mean_by_type,euclid,36.726637352916335,,,,,,
9991/002,seed2,2,9991/005,seed5,5,foreign,51,180011,at_or_after,mean_by_type,euclid,30.547262830539484,,,,,,
9991/003,seed3,3,9991/903,seed3prime,3,twin,51,180011,at_or_after,mean_by_type,euclid,15.544293330126584,,,14.84291771811362,0.9548789001135473,14.84291771811362,0.9548789001135473
9991/003,seed3,3,9992/003,seed3primeprimeprime,3,twin,51,180011,at_or_after,mean_by_type,euclid,37.650219685846686,,,20.37310831739295,0.5411152574244215,,
9991/003,seed3,3,9991/004,seed4,4,foreign,51,180011,at_or_after,mean_by_type,euclid,35.036910422299464,,,,,,
9991/003,seed3,3,9991/005,seed5,5,foreign,51,180011,at_or_after,mean_by_type,euclid,28.01231007121536,,,,,,
9991/903,seed3prime,3,9992/003,seed3primeprimeprime,3,twin,51,180011,at_or_after,mean_by_type,euclid,37.70837506455313,,,14.84291771811362,0.3936239016585564,,
9991/903,seed3prime,3,9991/004,seed4,4,foreign,51,180011,at_or_after,mean_by_type,euclid,38.23816510641413,,,,,,
9991/903,seed3prime,3,9991/005,seed5,5,foreign,51,180011,at_or_after,mean_by_type,euclid,24.916091605838425,,,,,,
9992/003,seed3primeprimeprime,3,9991/004,seed4,4,foreign,51,180011,at_or_after,mean_by_type,euclid,45.29276213290724,,,,,,
9992/003,seed3primeprimeprime,3,9991/005,seed5,5,foreign,51,180011,at_or_after,mean_by_type,euclid,45.76896953764873,,,,,,
9991/004,seed4,4,9991/005,seed5,5,foreign,51,180011,at_or_after,mean_by_type,euclid,42.05542801116939,,,,,,
9991/000,seed0,0,9991/900,seed0prime,0,twin,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.3983828671328671,,,0.5177884615384616,1.2997257268239168,0.5177884615384616,1.2997257268239168
9991/000,seed0,0,9992/000,seed0primeprime,0,twin,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.40821678321678323,,,0.5177884615384616,1.2684154175588866,0.5177884615384616,1.2684154175588866
9991/000,seed0,0,9991/001,seed1,1,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.5479020979020979,,,,,,
9991/000,seed0,0,9991/002,seed2,2,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.5458916083916083,,,,,,
9991/000,seed0,0,9991/003,seed3,3,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.5177884615384616,"0~0';0~0""","0~0';0~0""",,,,
9991/000,seed0,0,9991/903,seed3prime,3,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.6134178321678322,,,,,,
9991/000,seed0,0,9992/003,seed3primeprimeprime,3,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.5754370629370629,,,,,,
9991/000,seed0,0,9991/004,seed4,4,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.741652097902098,,,,,,
9991/000,seed0,0,9991/005,seed5,5,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.9673076923076923,,,,,,
9991/900,seed0prime,0,9992/000,seed0primeprime,0,twin,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.19226398601398598,,,0.5478146853146852,2.8492839281654923,0.5478146853146852,2.8492839281654923
9991/900,seed0prime,0,9991/001,seed1,1,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.6100087412587413,,,,,,
9991/900,seed0prime,0,9991/002,seed2,2,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.818444055944056,,,,,,
9991/900,seed0prime,0,9991/003,seed3,3,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.5710664335664335,,,,,,
9991/900,seed0prime,0,9991/903,seed3prime,3,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.5478146853146852,"0'~0""","0'~0""",,,,
9991/900,seed0prime,0,9992/003,seed3primeprimeprime,3,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.5921328671328672,,,,,,
9991/900,seed0prime,0,9991/004,seed4,4,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.9086538461538461,,,,,,
9991/900,seed0prime,0,9991/005,seed5,5,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.987062937062937,,,,,,
9992/000,seed0primeprime,0,9991/001,seed1,1,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.5497814685314686,,,,,,
9992/000,seed0primeprime,0,9991/002,seed2,2,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.713548951048951,,,,,,
9992/000,seed0primeprime,0,9991/003,seed3,3,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.5515734265734266,,,,,,
9992/000,seed0primeprime,0,9991/903,seed3prime,3,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.5666958041958041,,,,,,
9992/000,seed0primeprime,0,9992/003,seed3primeprimeprime,3,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.554763986013986,,,,,,
9992/000,seed0primeprime,0,9991/004,seed4,4,foreign,51,180011,at_or_after,mean_by_type,one_minus_spearman,0.9335664335664335,,,,,,
